id,name,lon,lat
GB.PS,Portsmouth,-1.035134,50.81497
GB.RG,Reading,-1.02712,51.45048
GB.RC,Redcar and Cleveland,-1.024739,54.55009
GB.RD,Rochdale,-2.162193,53.61534
GB.RH,Rotherham,-1.273468,53.40361
GB.RL,Rutland,-0.6415161,52.65634
GB.SZ,Saint Helens,-2.731275,53.46448
GB.ZF,Salford,-2.388783,53.48609
GB.ZW,Sandwell,-2.012324,52.51049
GB.SE,Sefton,-2.967644,53.47943
GB.SV,Sheffield,-1.549398,53.4011
GB.SP,Shropshire,-2.732143,52.63712
GB.ZL,Slough,-0.5859543,51.49865
GB.SI,Solihull,-1.72254,52.411
GB.SM,Somerset,-2.9295,51.09974
GB.SJ,South Gloucestershire,-2.452254,51.54262
GB.SX,South Tyneside,-1.43597,54.95848
GB.ZH,Southampton,-1.403109,50.91902
GB.SS,Southend-on-Sea,0.6970163,51.54687
GB.ST,Staffordshire,-2.029955,52.85206
GB.SK,Stockport,-2.127687,53.39974
GB.ZT,Stockton-on-Tees,-1.339016,54.55808
GB.SO,Stoke-on-Trent,-2.165942,53.01911
GB.SF,Suffolk,1.055871,52.21318
GB.SD,Sunderland,-1.446729,54.87475
GB.SR,Surrey,-0.4158975,51.24349
GB.SN,Swindon,-1.733885,51.56839
GB.TM,Tameside,-2.07841,53.48126
GB.TK,Telford and Wrekin,-2.489465,52.72719
GB.TR,Thurrock,0.369682,51.50261
GB.TB,Torbay,-3.548115,50.44281
GB.TD,Trafford,-2.350934,53.41179
GB.WK,Wakefield,-1.410666,53.65783
GB.WZ,Walsall,-1.969508,52.59281
GB.WT,Warrington,-2.567609,53.40539
GB.WR,Warwickshire,-1.557512,52.30747
GB.WB,West Berkshire,-1.321863,51.44883
GB.WS,West Sussex,-0.4909931,50.95408
GB.WN,Wigan,-2.602063,53.52999
GB.WL,Wiltshire,-1.940075,51.29841
GB.WA,Windsor and Maidenhead,-0.703358,51.48159
GB.WQ,Wirral,-3.071978,53.36532
GB.WO,Wokingham,-0.8972023,51.42498
GB.WV,Wolverhampton,-2.125323,52.58751
GB.WC,Worcestershire,-2.160511,52.21814
GB.YK,York,-1.061083,53.96026
GB.AT,Antrim and Newtownabbey,-6.203179,54.70189
GB.AC,"Armagh, Banbridge and Craigavon",-6.45095,54.37073
GB.BF,Belfast,-5.954182,54.6099
GB.CJ,Causeway Coast and Glens,-6.592782,55.05861
GB.DR,Derry and Strabane,-7.361323,54.81727
GB.FH,Fermanagh and Omagh,-7.496098,54.44334
GB.LH,Lisburn and Castlereagh,-6.040709,54.51235
GB.MA,Mid and East Antrim,-6.106391,54.87254
GB.MU,Mid Ulster,-6.786337,54.61924
GB.MD,"Newry, Mourne and Down",-6.065572,54.24216
GB.DD,North Down and Ards,-5.623364,54.54913
GB.AR,Aberdeen,-2.193374,57.16267
GB.AS,Aberdeenshire,-2.627426,57.24338
GB.AG,Angus,-2.91775,56.72981
GB.AB,Argyll and Bute,-5.504547,56.13772
GB.CC,Clackmannanshire,-3.740455,56.146
GB.DG,Dumfries and Galloway,-3.960914,55.07568
GB.DU,Dundee,-2.951932,56.48565
GB.EA,East Ayrshire,-4.313129,55.48258
GB.ED,East Dunbartonshire,-4.225192,55.95193
GB.EL,East Lothian,-2.718759,55.94037
GB.ER,East Renfrewshire,-4.361081,55.7495
GB.EB,Edinburgh,-3.287851,55.92471
GB.WI,Eilean Siar,-6.86073,57.91593
GB.FK,Falkirk,-3.795211,55.99357
GB.FI,Fife,-3.121261,56.22934
GB.GG,Glasgow,-4.255026,55.85455
GB.HI,Highland,-4.760263,57.58461
GB.IC,Inverclyde,-4.748102,55.90143
GB.ML,Midlothian,-3.1086,55.83159
GB.MO,Moray,-3.270658,57.46918
GB.NR,North Ayrshire,-4.994132,55.67136
GB.NN,North Lanarkshire,-3.94375,55.87111
GB.OR,Orkney Islands,-3.035904,59.02809
GB.PK,Perthshire and Kinross,-3.821171,56.56297
GB.RF,Renfrewshire,-4.546583,55.84391
GB.BO,Scottish Borders,-2.784613,55.5759
GB.SH,Shetland Islands,-1.255199,60.37932
GB.SA,South Ayrshire,-4.686603,55.26831
GB.SL,South Lanarkshire,-3.808588,55.61167
GB.ZG,Stirling,-4.358757,56.2367
GB.WD,West Dunbartonshire,-4.516555,55.98464
GB.WH,West Lothian,-3.56834,55.88298
GB.AY,Anglesey,-4.361188,53.28767
GB.BG,Blaenau Gwent,-3.202061,51.75889
GB.BJ,Bridgend,-3.60143,51.56506
GB.CP,Caerphilly,-3.214522,51.65011
GB.CA,Cardiff,-3.204686,51.51123
GB.CI,Carmarthenshire,-4.155687,51.8992
GB.CG,Ceredigion,-4.074425,52.24894
GB.CW,Conwy,-3.755907,53.1397
GB.DI,Denbighshire,-3.368398,53.09453
GB.FL,Flintshire,-3.169334,53.21302
GB.GD,Gwynedd,-4.037399,52.89803
GB.MT,Merthyr Tydfil,-3.374493,51.73873
GB.MM,Monmouthshire,-2.865357,51.76561
GB.NP,Neath Port Talbot,-3.742105,51.67993
GB.NO,Newport,-2.966436,51.58044
GB.PE,Pembrokeshire,-4.890841,51.854
GB.PO,Powys,-3.403694,52.32939
GB.RT,"Rhondda, Cynon, Taff",-3.438292,51.64507
GB.SW,Swansea,-4.04879,51.64074
GB.TF,Torfaen,-3.061105,51.69999
GB.VG,Vale of Glamorgan,-3.400194,51.44435
GB.WX,Wrexham,-3.032621,52.99262
